,Prompt,Activation Location,Activation Name,Magnitude
229,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,5,blocks.5.hook_resid_pre,63.56435
230,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,5,blocks.5.hook_resid_pre,80.71733
231,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,5,blocks.5.hook_resid_pre,72.30408
232,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,5,blocks.5.hook_resid_pre,66.04925
233,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",5,blocks.5.hook_resid_pre,80.64889
234,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",5,blocks.5.hook_resid_pre,73.302284
235,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",5,blocks.5.hook_resid_pre,81.16581
236,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",5,blocks.5.hook_resid_pre,67.55808
237,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",5,blocks.5.hook_resid_pre,74.838234
238,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",5,blocks.5.hook_resid_pre,66.47718
239,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",5,blocks.5.hook_resid_pre,78.60404
240,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",5,blocks.5.hook_resid_pre,68.84212
241,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",5,blocks.5.hook_resid_pre,78.12176
242,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",5,blocks.5.hook_resid_pre,67.77108
243,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",5,blocks.5.hook_resid_pre,72.87991
244,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",5,blocks.5.hook_resid_pre,65.363976
245,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",5,blocks.5.hook_resid_pre,72.98489
246,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",5,blocks.5.hook_resid_pre,62.920227
247,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",5,blocks.5.hook_resid_pre,90.211494
248,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",5,blocks.5.hook_resid_pre,75.590904
249,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",5,blocks.5.hook_resid_pre,61.031963
250,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",5,blocks.5.hook_resid_pre,71.448814
251,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",5,blocks.5.hook_resid_pre,66.90768
252,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,92.83441
253,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,85.56004
254,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,69.18529
255,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,75.31943
256,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,66.66528
257,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,65.6373
258,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,65.05781
259,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,67.60484
260,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,57.732903
261,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,61.753525
262,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,73.9297
263,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,75.70841
264,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,68.01817
265,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,60.88771
266,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,63.216373
267,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,73.55256
268,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,59.859203
269,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,64.68429
270,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,76.48836
271,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,68.42656
272,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,60.934715
273,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,83.30495
274,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,60.926815
275,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,73.37082
276,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,61.307495
277,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,75.8191
278,"The Internet of Things (IoT) is connecting everyday objects to the internet, providing valuable data and insights for businesses and consumers.",5,blocks.5.hook_resid_pre,63.932064
279,"Machine learning algorithms are becoming increasingly sophisticated, enabling computers to learn from data and make predictions with unprecedented accuracy.",5,blocks.5.hook_resid_pre,89.00915
